7,200400	720,700000
7,143800	716,500000
6,939800	770,600000
6,927300	776,700000
7,041600	795,200000
7,096600	819,300000
7,443600	827,500000
7,521100	844,400000
7,530400	831,300000
7,379800	841,000000
7,349600	836,900000
7,405000	995,300000
7,011900	859,000000
7,113100	850,400000
7,292900	926,800000
7,423300	921,000000
7,624900	943,900000
7,708000	953,700000
