2017.01	7.200400
2017.02	7.143800
2017.03	6.939800
2017.04	6.927300
2017.05	7.041600
2017.06	7.096600
2017.07	7.443600
2017.08	7.521100
2017.09	7.530400
2017.10	7.379800
2017.11	7.349600
2017.12	7.405000
2018.01	7.011900
2018.02	7.113100
2018.03	7.292900
2018.04	7.423300
2018.05	7.624900
2018.06	7.708000
2018.07	7.562900
